item_id,name,category,style,material,color,brand,price
item1817,Modern Chair,Sofa,Rustic,Leather,White,Herman Miller,549.26
item1818,Vintage Cabinet,Table,Rustic,Glass,White,Wayfair,771.84
item1819,Minimalist Bed,Table,Modern,Glass,Black,Wayfair,974.43
item1820,Minimalist Cabinet,Cabinet,Minimalist,Wood,Black,Wayfair,673.49
item1821,Modern Table,Chair,Vintage,Metal,Black,Ashley,65.54
item1822,Minimalist Sofa,Chair,Rustic,Glass,Gray,Ashley,906.17
item1823,Modern Cabinet,Table,Vintage,Leather,Gray,IKEA,248.04
item1824,Vintage Chair,Cabinet,Vintage,Glass,White,Herman Miller,369.95
item1825,Rustic Sofa,Sofa,Modern,Glass,Gray,Ashley,387.12
item1826,Vintage Sofa,Cabinet,Rustic,Wood,White,IKEA,66.15
item1827,Industrial Cabinet,Cabinet,Modern,Glass,White,West Elm,767.45
item1828,Modern Bed,Cabinet,Vintage,Velvet,Black,Ashley,175.8
item1829,Rustic Chair,Table,Industrial,Glass,White,IKEA,581.33
item1830,Industrial Cabinet,Bed,Modern,Glass,Brown,Ashley,166.47
item1831,Vintage Table,Bed,Modern,Wood,Brown,IKEA,236.25
item1832,Industrial Chair,Chair,Vintage,Leather,Blue,IKEA,512.94
item1833,Modern Chair,Table,Industrial,Velvet,Blue,Wayfair,833.46
item1834,Industrial Chair,Sofa,Rustic,Metal,Gray,Ashley,702.64
item1835,Industrial Sofa,Chair,Rustic,Metal,White,Wayfair,834.47
item1836,Vintage Bed,Table,Vintage,Glass,Blue,IKEA,308.85
item1837,Minimalist Table,Table,Minimalist,Wood,White,Wayfair,932.69
item1838,Modern Chair,Cabinet,Industrial,Velvet,Brown,Herman Miller,497.23
item1839,Vintage Table,Chair,Vintage,Velvet,Blue,West Elm,327.12
item1840,Modern Cabinet,Cabinet,Industrial,Velvet,Black,Herman Miller,175.67
item1841,Industrial Bed,Table,Vintage,Glass,Brown,Herman Miller,154.39
item1842,Modern Bed,Table,Industrial,Wood,Gray,West Elm,91.99
item1843,Modern Bed,Chair,Industrial,Glass,Blue,IKEA,240.63
item1844,Vintage Sofa,Sofa,Industrial,Glass,White,IKEA,385.99
item1845,Vintage Table,Bed,Rustic,Glass,Black,West Elm,981.84
item1846,Industrial Chair,Sofa,Modern,Metal,Brown,West Elm,591.71
item1847,Industrial Cabinet,Sofa,Modern,Metal,Blue,Herman Miller,846.13
item1848,Rustic Sofa,Cabinet,Rustic,Metal,Gray,Ashley,830.44
item1849,Rustic Cabinet,Sofa,Modern,Metal,Blue,IKEA,641.47
item1850,Modern Cabinet,Chair,Rustic,Velvet,Gray,West Elm,812.6
item1851,Rustic Cabinet,Bed,Vintage,Velvet,Gray,Herman Miller,333.81
item1852,Rustic Sofa,Chair,Vintage,Glass,Black,Wayfair,328.15
item1853,Modern Bed,Table,Modern,Metal,Blue,Wayfair,367.34
item1854,Vintage Table,Chair,Modern,Velvet,Blue,IKEA,988.39
item1855,Industrial Chair,Chair,Vintage,Velvet,Blue,Herman Miller,162.88
item1856,Vintage Cabinet,Table,Industrial,Velvet,Blue,Herman Miller,809.31
item1857,Rustic Bed,Chair,Modern,Leather,Black,Herman Miller,464.48
item1858,Modern Table,Sofa,Industrial,Leather,White,West Elm,431.72
item1859,Minimalist Sofa,Cabinet,Rustic,Wood,Gray,West Elm,975.48
item1860,Vintage Bed,Cabinet,Industrial,Leather,Gray,West Elm,602.27
item1861,Modern Bed,Bed,Industrial,Glass,Brown,West Elm,331.43
item1862,Rustic Sofa,Table,Minimalist,Velvet,White,Wayfair,273.65
item1863,Rustic Chair,Chair,Vintage,Metal,Black,IKEA,679.18
item1864,Vintage Chair,Bed,Rustic,Leather,Blue,IKEA,729.01
item1865,Minimalist Sofa,Bed,Modern,Metal,Brown,Herman Miller,870.9
item1866,Modern Bed,Chair,Vintage,Leather,Black,Herman Miller,432.27
item1867,Rustic Cabinet,Bed,Rustic,Metal,Blue,Herman Miller,387.94
item1868,Modern Chair,Bed,Rustic,Glass,White,Ashley,192.16
item1869,Minimalist Table,Chair,Minimalist,Leather,Brown,West Elm,885.99
item1870,Minimalist Chair,Sofa,Minimalist,Wood,White,West Elm,720.51
item1871,Rustic Table,Bed,Vintage,Metal,Black,Wayfair,712.85
item1872,Industrial Chair,Bed,Vintage,Leather,Black,Ashley,862.25
item1873,Minimalist Bed,Bed,Vintage,Velvet,Gray,Ashley,482.35
item1874,Industrial Bed,Sofa,Rustic,Wood,Brown,Herman Miller,574.21
item1875,Industrial Sofa,Sofa,Industrial,Glass,Brown,West Elm,399.44
item1876,Minimalist Bed,Cabinet,Minimalist,Glass,Brown,Wayfair,947.42
item1877,Industrial Sofa,Table,Minimalist,Leather,Black,IKEA,301.8
item1878,Vintage Bed,Chair,Industrial,Wood,Brown,Wayfair,971.18
item1879,Industrial Cabinet,Table,Rustic,Glass,Black,Ashley,831.99
item1880,Vintage Table,Sofa,Vintage,Glass,White,IKEA,724.57
item1881,Rustic Sofa,Table,Modern,Metal,Gray,Ashley,696.59
item1882,Rustic Table,Bed,Industrial,Wood,Blue,IKEA,554.06
item1883,Modern Sofa,Chair,Minimalist,Wood,Black,Herman Miller,999.81
item1884,Vintage Table,Cabinet,Vintage,Leather,Blue,Wayfair,291.19
item1885,Industrial Table,Table,Industrial,Glass,Brown,IKEA,397.02
item1886,Rustic Bed,Bed,Industrial,Metal,Brown,Ashley,78.38
item1887,Minimalist Cabinet,Cabinet,Rustic,Leather,Black,West Elm,82.33
item1888,Rustic Chair,Chair,Modern,Glass,Blue,IKEA,578.25
item1889,Rustic Cabinet,Table,Rustic,Velvet,Blue,Ashley,238.39
item1890,Minimalist Chair,Cabinet,Vintage,Wood,Gray,West Elm,545.95
item1891,Minimalist Chair,Cabinet,Industrial,Velvet,Brown,IKEA,998.44
item1892,Vintage Chair,Table,Vintage,Leather,Black,Ashley,503.1
item1893,Minimalist Sofa,Cabinet,Rustic,Metal,Black,IKEA,975.88
item1894,Rustic Bed,Chair,Modern,Glass,Gray,Wayfair,425.99
item1895,Rustic Chair,Table,Modern,Leather,Gray,Wayfair,715.68
item1896,Modern Sofa,Table,Rustic,Leather,White,Herman Miller,866.43
item1897,Minimalist Sofa,Sofa,Minimalist,Metal,Black,Wayfair,580.08
item1898,Modern Sofa,Cabinet,Modern,Wood,Brown,Herman Miller,446.38
item1899,Modern Cabinet,Table,Modern,Metal,Brown,IKEA,647.11
item1900,Vintage Bed,Table,Rustic,Velvet,Gray,Herman Miller,631.12
item1901,Vintage Bed,Table,Vintage,Glass,Blue,Wayfair,890.09
item1902,Vintage Table,Table,Vintage,Velvet,Brown,Herman Miller,845.21
item1903,Minimalist Cabinet,Chair,Minimalist,Wood,Black,IKEA,604.49
item1904,Rustic Chair,Chair,Rustic,Velvet,White,IKEA,838.38
item1905,Vintage Cabinet,Chair,Industrial,Velvet,White,Ashley,161.32
item1906,Modern Table,Bed,Rustic,Velvet,Brown,Ashley,456.9
item1907,Rustic Chair,Sofa,Rustic,Glass,Blue,West Elm,582.34
item1908,Modern Sofa,Chair,Minimalist,Wood,Brown,Herman Miller,894.67
item1909,Modern Chair,Cabinet,Minimalist,Metal,Black,West Elm,249.78
item1910,Vintage Cabinet,Cabinet,Industrial,Glass,Blue,Wayfair,777.29
item1911,Vintage Sofa,Sofa,Minimalist,Metal,Black,IKEA,682.74
item1912,Modern Bed,Chair,Rustic,Glass,Blue,Herman Miller,572.49
item1913,Vintage Bed,Chair,Minimalist,Leather,Brown,Wayfair,556.77
item1914,Minimalist Sofa,Sofa,Vintage,Metal,Gray,West Elm,195.87
item1915,Industrial Cabinet,Chair,Industrial,Leather,White,Wayfair,772.06
item1916,Industrial Cabinet,Chair,Rustic,Velvet,Blue,Wayfair,471.9
item1917,Vintage Cabinet,Cabinet,Modern,Leather,Blue,Wayfair,387.73
item1918,Rustic Cabinet,Bed,Modern,Leather,Brown,Herman Miller,504.72
item1919,Minimalist Sofa,Bed,Rustic,Glass,White,Herman Miller,947.95
item1920,Vintage Cabinet,Table,Modern,Velvet,Gray,IKEA,514.84
item1921,Industrial Cabinet,Bed,Modern,Wood,Black,Herman Miller,712.3
item1922,Industrial Sofa,Cabinet,Minimalist,Wood,White,Wayfair,196.37
item1923,Modern Table,Table,Industrial,Metal,Black,West Elm,516.38
item1924,Rustic Cabinet,Table,Minimalist,Leather,Gray,Herman Miller,859.09
item1925,Industrial Cabinet,Sofa,Minimalist,Glass,Brown,IKEA,103.95
item1926,Modern Chair,Sofa,Modern,Wood,Blue,IKEA,875.33
item1927,Rustic Sofa,Table,Modern,Wood,Brown,Wayfair,865.08
item1928,Modern Table,Cabinet,Minimalist,Glass,Black,Ashley,870.28
item1929,Modern Cabinet,Chair,Vintage,Wood,Brown,Herman Miller,258.46
item1930,Minimalist Chair,Bed,Vintage,Metal,Gray,Wayfair,143.15
item1931,Modern Sofa,Sofa,Rustic,Velvet,Blue,Ashley,768.6
item1932,Industrial Bed,Sofa,Industrial,Metal,Brown,Wayfair,806.15
item1933,Industrial Table,Chair,Rustic,Metal,Blue,Herman Miller,195.14
item1934,Vintage Cabinet,Sofa,Minimalist,Glass,Blue,West Elm,584.67
item1935,Rustic Table,Cabinet,Rustic,Glass,Black,Ashley,607.48
item1936,Rustic Table,Cabinet,Industrial,Leather,White,Wayfair,626.0
item1937,Vintage Chair,Chair,Vintage,Glass,Gray,Ashley,128.27
item1938,Minimalist Sofa,Bed,Industrial,Velvet,Blue,IKEA,457.25
item1939,Modern Cabinet,Sofa,Modern,Glass,Black,IKEA,538.32
item1940,Industrial Bed,Table,Industrial,Leather,Brown,Herman Miller,786.67
item1941,Vintage Cabinet,Sofa,Vintage,Glass,Brown,IKEA,110.68
item1942,Rustic Bed,Sofa,Modern,Wood,White,West Elm,756.67
item1943,Rustic Bed,Chair,Industrial,Leather,Brown,Ashley,986.15
item1944,Industrial Table,Table,Minimalist,Glass,Black,Ashley,582.03
item1945,Industrial Cabinet,Table,Modern,Leather,Black,Wayfair,620.1
item1946,Vintage Table,Chair,Industrial,Metal,Brown,West Elm,727.82
item1947,Minimalist Table,Chair,Industrial,Metal,Black,Wayfair,297.98
item1948,Industrial Bed,Chair,Modern,Wood,White,West Elm,638.52
item1949,Minimalist Cabinet,Cabinet,Vintage,Wood,Brown,Ashley,52.99
item1950,Industrial Chair,Sofa,Industrial,Velvet,Gray,Wayfair,268.62
item1951,Industrial Bed,Table,Rustic,Velvet,White,Ashley,570.19
item1952,Vintage Bed,Cabinet,Modern,Velvet,Black,Wayfair,418.6
item1953,Modern Sofa,Sofa,Modern,Metal,Black,IKEA,736.37
item1954,Rustic Table,Bed,Minimalist,Leather,Blue,IKEA,94.8
item1955,Minimalist Table,Cabinet,Industrial,Metal,Gray,Wayfair,764.21
item1956,Rustic Sofa,Sofa,Modern,Metal,Blue,Ashley,502.76
item1957,Minimalist Sofa,Table,Vintage,Leather,Black,IKEA,746.39
item1958,Modern Table,Bed,Minimalist,Velvet,Black,West Elm,382.04
item1959,Rustic Bed,Sofa,Minimalist,Metal,Gray,West Elm,652.2
item1960,Minimalist Sofa,Bed,Industrial,Leather,Gray,Wayfair,368.53
item1961,Rustic Chair,Chair,Minimalist,Wood,White,Herman Miller,58.83
item1962,Minimalist Cabinet,Chair,Vintage,Leather,Black,Wayfair,525.26
item1963,Minimalist Table,Table,Modern,Metal,Black,Herman Miller,790.05
item1964,Rustic Table,Chair,Rustic,Wood,Brown,Wayfair,202.55
item1965,Modern Table,Chair,Rustic,Glass,Gray,West Elm,554.39
item1966,Modern Cabinet,Bed,Modern,Metal,Black,Ashley,451.55
item1967,Rustic Chair,Chair,Vintage,Velvet,Black,IKEA,112.9
item1968,Industrial Chair,Cabinet,Minimalist,Leather,Gray,IKEA,607.95
item1969,Rustic Cabinet,Bed,Rustic,Glass,White,West Elm,622.27
item1970,Rustic Sofa,Sofa,Rustic,Leather,Black,Herman Miller,962.86
item1971,Industrial Table,Cabinet,Minimalist,Wood,Black,Wayfair,443.48
item1972,Industrial Bed,Cabinet,Vintage,Wood,White,West Elm,851.32
item1973,Industrial Table,Chair,Vintage,Wood,Black,Wayfair,639.87
item1974,Vintage Table,Bed,Vintage,Velvet,Black,Wayfair,410.17
item1975,Minimalist Cabinet,Chair,Minimalist,Metal,Brown,West Elm,341.22
item1976,Modern Cabinet,Table,Industrial,Leather,Black,Ashley,366.49
item1977,Industrial Bed,Sofa,Industrial,Velvet,Gray,IKEA,895.65
item1978,Rustic Table,Sofa,Rustic,Wood,Gray,West Elm,363.33
item1979,Minimalist Table,Chair,Vintage,Velvet,Gray,Wayfair,910.7
item1980,Modern Table,Chair,Vintage,Wood,White,Herman Miller,913.04
item1981,Vintage Sofa,Chair,Vintage,Wood,White,Herman Miller,329.57
item1982,Modern Chair,Cabinet,Rustic,Leather,Blue,West Elm,547.18
item1983,Minimalist Sofa,Table,Rustic,Wood,Black,West Elm,279.83
item1984,Minimalist Chair,Sofa,Rustic,Wood,Gray,West Elm,792.0
item1985,Modern Cabinet,Sofa,Rustic,Leather,Brown,Ashley,257.77
item1986,Vintage Bed,Cabinet,Modern,Velvet,White,Wayfair,346.31
item1987,Modern Bed,Cabinet,Minimalist,Leather,White,Herman Miller,851.18
item1988,Modern Chair,Cabinet,Vintage,Metal,White,Wayfair,246.14
item1989,Modern Cabinet,Table,Rustic,Wood,Blue,West Elm,181.04
item1990,Rustic Bed,Chair,Modern,Velvet,White,Herman Miller,891.34
item1991,Industrial Cabinet,Chair,Rustic,Velvet,Gray,IKEA,492.8
item1992,Vintage Sofa,Bed,Minimalist,Leather,Blue,Ashley,325.37
item1993,Minimalist Chair,Table,Rustic,Glass,Gray,IKEA,619.04
item1994,Rustic Bed,Cabinet,Vintage,Leather,White,Ashley,867.04
item1995,Vintage Table,Cabinet,Industrial,Velvet,Brown,IKEA,226.71
item1996,Vintage Sofa,Chair,Modern,Velvet,Gray,Ashley,594.52
item1997,Vintage Bed,Chair,Rustic,Leather,White,IKEA,133.29
item1998,Rustic Bed,Chair,Vintage,Glass,Gray,IKEA,837.89
item1999,Rustic Table,Sofa,Rustic,Velvet,Gray,West Elm,346.41
item2000,Modern Table,Chair,Minimalist,Leather,Black,West Elm,70.79
